timestamp,open,high,low,close,volume,macd,signal,rsi,ema50,ema100,ema200
2020-12-28,33.68,41.906,33.352,41.3,27374036.31,3.6546180959648,2.889822194108752,80.18977459262521,25.231976039295084,23.700586189671075,23.261487911815696
2021-01-04,41.301,45.2,38.011,42.399,30581395.56,4.237570966801172,3.159371948647236,78.79489157452645,25.90519266520508,24.07085180967759,23.45191091766828
2021-01-11,42.394,46.784,35.13,45.857,30972285.87,4.921860868831935,3.511869732684176,82.9560990429895,26.687616482255862,24.50226068473348,23.674847127442725
2021-01-18,45.861,47.4,36.81,41.85,26685641.66,5.08224912975254,3.8259456120978492,69.91962041004214,27.282219757461515,24.845780275134793,23.85569441970698
2021-01-25,41.85,45.707,39.71,44.353,16192534.35,5.349661594807117,4.130688808639703,73.54555070739126,27.95166211991401,25.232061853844996,24.059647709063128
2021-02-01,44.345,75.538,43.418,68.269,40980623.45,7.406037040706778,4.785758455053118,87.71779817211043,29.532734193642874,26.084278450798557,24.499541761709267
2021-02-08,68.259,148.9,67.4,135.844,78228147.3,14.323356412386495,6.693278046519794,94.73359819428134,33.701803440951,28.257738283456014,25.607446818806686
2021-02-15,135.89,350.0,117.189,294.864,106950865.07,32.2650356191169,11.807629561039215,97.99631382101553,43.943458207972526,33.5370701986351,28.286616502201646
2021-02-22,294.945,295.986,183.5,210.11,82413728.87,39.19321122987016,17.284745894805404,74.9586252207348,50.4597931802089,37.033563858068064,30.09580439770213
2021-03-01,210.196,265.584,209.052,240.269,44413917.98,46.58046891658715,23.143890499161756,76.88520521094289,57.903291486867374,41.05802794008652,32.18707997583445
2021-03-08,240.283,316.491,229.0,263.278,57350712.15,53.67285064929608,29.249682529188625,78.29137652693974,65.95720162463728,45.45842342642144,34.48649211537839
2021-03-15,263.431,278.239,240.0,264.852,23566667.29,58.74346481994499,35.1484389873399,78.43371458906424,73.7569976393574,49.802850685304186,36.77868622368308
2021-03-22,264.852,281.67,222.902,268.799,27247322.65,62.361587434328655,40.591068676737656,78.37312678005803,81.40570361428455,54.139408097476384,39.0873460622534
2021-03-29,268.788,358.418,264.52,349.304,40509153.49,70.90767680532068,46.65439030245426,82.00121666835649,91.9115191588224,59.98425150148675,42.17407893725586
2021-04-05,349.277,529.909,335.532,526.179,52917050.09,90.90495278766119,55.50450279949564,86.60011080901145,108.94161644671172,69.21583067967514,46.990048301064256
2021-04-12,526.188,640.5,416.364,482.127,71560306.26,102.02226071926515,64.80805438344954,81.17073129237235,123.57633737037008,77.39228947809741,51.31976921349148
2021-04-19,482.126,614.8,447.597,505.538,62301677.87,111.4372995748607,74.13390342173179,81.68871939744136,138.5552261009438,85.87042235971924,55.8393535994269
2021-04-26,505.543,645.5,502.01,622.071,33305830.74,126.83989355488728,84.6751014483629,84.62629187439502,157.516628998946,96.48825558031885,61.473499334755985
2021-05-03,622.072,681.576,605.0,662.398,25161108.79,140.6789527294963,95.87587170458957,85.29035912463442,177.31589844996773,107.69438913318383,67.4528476000818
2021-05-10,662.375,692.9,527.0,564.41,24668101.77,142.10163495769996,105.12102435521166,76.12013532281314,192.49605929506703,116.73826261569505,72.39769488764317
2021-05-17,564.41,564.41,211.14,260.61,57325495.36,117.36212234495122,107.56924395315957,55.260153429222385,195.16719422467224,119.58720791043376,74.27045414249248
2021-05-24,260.7,388.55,257.43,325.52,50091081.42,101.81985893217148,106.41936694896197,51.403863555599514,200.2790689609596,123.66508498151428,76.7704496236617
2021-05-31,325.52,432.18,307.06,393.52,42435357.43,93.90703307962701,103.91690017509498,58.52998353626208,207.8571446879808,129.00874666504865,79.92218644332677
2021-06-07,393.55,407.23,319.13,365.83,40542812.43,84.42847113726731,100.01921436752946,55.852999335273125,214.05215862178548,133.6982764340576,82.76704030956232
2021-06-14,365.86,379.72,310.0,338.98,23213571.22,73.89821923214487,94.79501534045255,53.516241167825704,218.95128965622527,137.76326105912577,85.31642299304927
2021-06-21,338.98,342.36,225.0,290.7,48050484.06,60.954480910671236,88.0269084544963,51.15067380837061,221.76496457166743,140.79171133518267,87.36004067471048
2021-06-28,290.7,315.64,275.93,307.58,26313646.39,51.46529013560587,80.71458479071822,51.70675846601667,225.13026007866088,144.094449724585,89.55128405108151
2021-07-05,307.59,339.44,292.11,321.8,24951740.37,44.57859890003499,73.48738761258157,48.71454530498703,228.9212302716546,147.613371512217,91.86221654808568
2021-07-12,321.81,334.0,290.0,301.77,25974285.57,37.07719010977246,66.20534811201975,37.70996011921518,231.77804477080542,150.66597801692555,93.95085120929876
2021-07-19,301.78,307.92,253.64,302.17,25211210.56,30.80939473153518,59.126157435922835,39.64954176775154,234.53851360332285,153.66605766015473,96.02268353557439
2021-07-26,302.17,348.15,297.32,332.57,21984335.86,27.97269584851125,52.89546511844052,40.13086722933033,238.38288561887882,157.20870998371603,98.37638817701146
2021-08-02,332.58,360.0,317.08,341.99,15241666.66,26.182886799435437,47.5529494546395,31.793888415811338,242.4459097122561,160.86774542958304,100.80040421505115
2021-08-09,342.0,419.54,333.35,414.4,20165615.89,30.258530572388167,44.09406567818924,34.52484655762419,249.189207370599,165.88818611414575,103.9207982029611
2021-08-16,414.4,460.89,384.92,449.22,20081152.73,35.88453602900478,42.45215974835235,42.19696251236265,257.0335521795951,171.49871708218248,107.35661115616547
2021-08-23,449.21,519.82,447.23,480.06,24063837.26,42.343605420610345,42.43044888280396,73.58916478555304,265.7796873882385,177.6088414963967,111.06510258744741
2021-08-30,480.04,511.04,451.84,505.71,17014242.42,48.9677355089554,43.737906208034246,71.15452346850125,275.1887192553664,184.1058941400324,114.99191748707482
2021-09-06,505.7,510.55,332.95,416.43,19726821.41,46.47749286581876,44.285823539591156,52.56166558579511,280.7275930100579,188.70637148379413,117.99130139267606
2021-09-13,416.54,436.69,381.36,408.74,11018684.2,43.38334272813836,44.1053273773006,55.02259053772504,285.7476874018203,193.0634730385705,120.88432326936586
2021-09-20,408.77,409.99,319.05,343.93,16113084.37,35.29472546667205,42.34320699517489,50.53210930277557,288.029346719396,196.05092901800475,123.10368323683487
2021-09-27,343.91,438.14,329.49,430.1,14676195.93,35.42923074083177,40.96041174430626,63.856307900282296,293.60074488726286,200.68556408695514,126.15837295587134
2021-10-04,430.11,450.67,401.33,404.1,12052307.64,33.05678637453724,39.37968667035246,59.423204592494244,297.93404900933103,204.71357271889661,128.92396128466865
2021-10-11,404.11,485.0,392.14,470.82,21116516.07,36.14371131405534,38.73249159909304,63.196018702181924,304.7138902246514,209.98300692248284,132.32591191865205
2021-10-18,470.74,506.66,464.62,476.29,12324068.15,38.58670137989935,38.703333555254304,65.86314717859221,311.4423651178023,215.25641272599802,135.74844015826744
2021-10-25,476.29,541.61,429.9,524.42,11148594.37,43.90042064653039,39.74275097350952,68.58868202271626,319.7944292308297,221.37846395914656,139.6158188631603
2021-11-01,524.44,669.75,511.0,649.57,12967201.51,57.54677710162281,43.30355619913218,72.88610373108467,332.7268045551109,229.8575042767872,144.6899898197458
2021-11-08,649.56,662.8,570.0,650.2,10170320.43,67.63281959946869,48.16940887919949,72.53754917589248,345.17673378824384,238.18111805348448,149.7199401697981
2021-11-15,650.28,659.28,516.36,584.2,11658804.71,69.49928799978142,52.435384703315876,62.53395535608835,354.55019520831274,245.03297710193033,154.04312484472547
2021-11-22,584.25,658.94,554.21,611.52,12989038.36,72.34897933336225,56.41810362932515,62.114471680649686,364.6274424550456,252.29014587218913,158.59513355273816
2021-11-29,611.45,650.75,484.18,557.65,12541438.0,69.45983175330883,59.02644925412189,55.59901283031939,372.19695451563206,258.33687565689826,162.56582874126815
2021-12-06,557.64,616.68,533.22,569.58,9561790.52,67.35637046690454,60.692433496678426,54.70206281196167,379.93746610325434,264.50010584191017,166.61572099259882
2021-12-13,569.59,571.65,501.5,529.71,8085234.99,61.76025270158027,60.9059973376588,58.993902439024396,385.8108988050875,269.75178691434763,170.22859939068243
2021-12-20,529.72,554.46,506.0,546.43,5437678.31,58.005798581151566,60.32595758635736,60.777407285649424,392.10968708724096,275.2305634110932,173.97189690918313
2021-12-27,546.5,571.99,506.01,530.91,5831523.63,53.16517727789659,58.89380152466521,65.85920271416455,397.55283661323153,280.29352255146756,177.52351982550968
2022-01-03,530.92,533.0,415.46,438.33,8196083.75,41.3814975983903,55.39134073941023,50.69054051786343,399.1519410597715,283.4229577484682,180.11860918047975
2022-01-10,438.31,504.87,406.46,497.95,8723639.7,36.43369730705763,51.59981205293972,57.4539735993519,403.02637474370204,287.6710179910728,183.28111058166903
2022-01-17,497.94,498.2,335.68,383.87,12776306.61,23.041617907215027,45.88817322379478,43.57724297891829,402.2751443615961,289.5759483278832,185.2770199291151
2022-01-24,383.86,402.42,336.0,376.84,11097646.84,11.72586774600262,39.05571212823635,42.67079372098164,401.2776877199649,291.3039493510934,187.18311923330302
2022-01-31,376.84,430.37,359.15,419.64,8453942.64,6.140868414613919,32.47274338551187,42.21684097932018,401.99777839761333,293.84525728473517,189.49612302202638
2022-02-07,419.67,445.48,392.5,397.82,8329162.82,-0.04545149931868764,25.96910440854576,27.90852770318888,401.8339439506481,295.90416308107706,191.56899741981715
2022-02-14,397.83,443.3,374.61,380.31,8146475.69,-6.288574491723807,19.517568628491848,26.998142056011034,400.9898677172894,297.5755657923429,193.44701734598812
2022-02-21,380.31,393.41,323.02,359.98,11289858.08,-12.730011884728128,13.068052525847852,29.277264325323472,399.38163761072906,298.8112971627915,195.10406194951062
2022-02-28,359.97,429.36,355.52,374.64,8804795.65,-16.462192042953973,7.162003612087488,27.582617254040954,398.4113773122691,300.31285563481543,196.8904891937941
2022-03-07,374.68,402.45,359.53,361.06,7975225.42,-20.28196633167272,1.6732096233354463,29.859645528122115,396.9466174176704,301.5157693846211,198.52401666450262
2022-03-14,361.06,406.39,359.05,390.74,5631770.88,-20.675898138142713,-2.7966119289601856,32.32107552392249,396.70322065619314,303.28258583245037,200.43661351361206
2022-03-21,390.74,431.72,385.14,430.49,5433073.13,-17.57797122710764,-5.752883788589677,40.18944787217212,398.02819239516595,305.80154452883744,202.72570193636219
2022-03-28,430.48,455.9,413.01,450.52,6858561.89,-13.352666995076106,-7.272840429886963,40.57840036150022,400.0866946541791,308.6672565183654,205.19131684246804
2022-04-04,450.48,460.0,416.01,417.75,6112961.49,-12.504207360349653,-8.319113815979502,39.248251748251754,400.7793732951917,310.82731084473437,207.3063286151798
2022-04-11,417.74,426.87,391.0,406.37,5849202.49,-12.60476796151437,-9.176244645086477,46.40931152255977,400.9986135581254,312.7192452834525,209.287061663785
2022-04-18,406.37,431.44,395.75,398.63,5314774.09,-13.157346575401164,-9.972465031149415,37.36901007223522,400.9057267519244,314.4204483471465,211.1710710004638
2022-04-25,398.62,410.45,374.9,389.6,6593088.01,-14.16067914667542,-10.810107854254618,50.99441185658256,400.4623649185156,315.90915234027227,212.9464832293149
2022-05-02,389.55,414.0,349.01,355.73,6953594.2,-17.487270999990812,-12.145540483401858,46.64867439276075,398.70815452955424,316.69768397709856,214.367214739471
2022-05-09,355.75,359.19,216.39,312.05,19977161.52,-23.378734463414617,-14.39217927940441,32.967102555172076,395.3097955283953,316.6056506310174,215.33918275201358
2022-05-16,312.06,323.6,286.26,319.1,9866089.95,-27.165735929477023,-16.946890609418933,36.92619411413007,392.3211760959092,316.65504368782894,216.37162869477962
2022-05-23,319.06,337.88,290.2,305.67,14689078.73,-30.894517865229886,-19.736416060581124,37.433497205199,388.92309075881474,316.43751807024813,217.26016970279179
2022-05-30,305.67,324.82,293.0,298.95,9476357.29,-33.999922312156116,-22.589117310896125,39.23139358435967,385.3947342584691,316.0912305837086,218.07300383510233
2022-06-06,298.91,312.62,250.59,254.55,15323422.61,-39.58734833396835,-25.988763515510573,30.823033438727606,380.2635682091174,314.87259235432816,218.4359590208227
2022-06-13,254.51,257.76,182.97,214.86,28098658.04,-46.67997728742273,-30.127006269893005,28.45056305642356,373.7771537695442,312.8921449809751,218.4003773390235
2022-06-20,214.86,245.46,204.51,233.8,14976269.63,-50.194031569617266,-34.14041132983786,26.111178762786167,368.28785362171897,311.32596389224295,218.55360741525212
2022-06-27,233.8,242.59,205.42,218.97,13193917.53,-53.558216188776896,-38.02397230162567,15.160100144946625,362.43225151890647,309.4971329240797,218.5577506250506
2022-07-04,218.95,249.0,214.5,234.57,12157585.68,-54.33917888254831,-41.2870136178102,13.903653929729543,357.41804557698856,308.0134273216227,218.717076489478
2022-07-11,234.57,255.64,216.13,247.63,11652144.67,-53.28997097729746,-43.68760508970766,19.558370911173142,353.1126320249498,306.81771588951136,219.00476727067723
2022-07-18,247.64,274.77,247.5,261.19,11440099.91,-50.77893947344228,-45.105871966454586,24.22230113636364,349.50782292593215,305.91419676298636,219.424520830173
2022-07-25,261.2,302.57,239.4,283.31,13539149.2,-46.468371321151835,-45.37837183739404,30.51895398337726,346.91182987001326,305.46658890629357,220.06019723982305
2022-08-01,283.32,326.0,274.09,322.77,15299245.53,-39.41378520387417,-44.18545451069007,39.76287491192059,345.9650914437383,305.8092307101293,221.082185326989
2022-08-08,322.77,336.9,312.06,317.6,14058855.17,-33.84994952562096,-42.11835351367625,43.59611702663666,344.8527349165329,306.04271129012676,222.04256159239208
2022-08-15,317.59,327.33,273.1,301.61,14432428.85,-30.380620153478162,-39.77080684163663,48.06680986593586,343.1569413903943,305.95493482893613,222.83427739744292
2022-08-22,301.61,307.86,272.8,276.23,12698660.41,-29.34088209663156,-37.68482189263562,42.566325645916415,340.5323554535161,305.3663222580661,223.36557811985645
2022-08-29,276.23,291.94,270.29,278.98,11070322.54,-27.972530261818633,-35.74236356647222,45.19393524687579,338.11853759259395,304.8438208272133,223.9189554519972
2022-09-05,278.97,298.48,257.74,295.07,10260710.17,-25.298151698796346,-33.65352119293705,49.324136008918614,336.43035964778636,304.6502798207338,224.62692604451465
2022-09-12,295.07,300.0,262.13,266.19,8907025.9,-25.218360497581727,-31.96648905386599,52.14348850913377,333.67583574003004,303.8886901213133,225.04048896944488
2022-09-19,266.18,285.31,256.3,274.04,9632565.15,-24.242246473865634,-30.42164053786592,62.34562750333778,331.33717551493083,303.29762695059424,225.528046293132
2022-09-26,274.01,289.76,266.2,284.63,9255458.49,-22.35643353250549,-28.808599136793838,60.986469545670694,329.5055215731689,302.9279709713746,226.11612543449388
2022-10-03,284.63,298.35,275.02,278.2,9024941.11,-21.137105062408523,-27.274300321916776,63.28443906158884,327.49354033500543,302.4383081798622,226.6343729426084
2022-10-10,278.19,279.1,255.0,272.31,7226434.91,-20.41076959367257,-25.901594176267935,58.850014069974684,325.3294799297111,301.84170801788474,227.08885679392574
2022-10-17,272.31,276.64,263.09,275.73,4967184.54,-19.3362814675271,-24.588531634519768,56.90146379801553,323.3844022854087,301.3246444927781,227.57284826861306
2022-10-24,275.74,319.3,271.38,313.42,10541278.18,-15.267479870489751,-22.724321281713763,61.46853453954592,322.9936414114712,301.56415648302004,228.42704878335326
2022-10-31,313.42,361.0,306.41,337.69,17972658.61,-9.969615600782504,-20.173380145527513,61.82893935438963,323.56996919925666,302.27951972098003,229.51424232779752
2022-11-07,337.69,399.91,260.0,276.41,32605751.59,-10.593686436757935,-18.257441403773598,40.789891926255564,321.72055864242304,301.76725200373295,229.98086678224732
2022-11-14,276.4,292.16,261.36,264.11,11735243.69,-11.943101633755703,-16.99457344977002,39.66616436768285,319.46132104860254,301.0215638452432,230.3204601475981
2022-11-21,264.11,318.0,249.12,307.36,18805862.11,-9.414089589993239,-15.478476677814665,51.00499877652322,318.9867594388534,301.1470774324661,231.08702273319415
2022-11-28,307.34,309.19,284.38,291.95,15258893.08,-8.554674574623789,-14.09371625717649,52.84679463962332,317.92649436281994,300.9649570872688,231.69262449704297
2022-12-05,291.94,297.25,280.0,284.38,6947550.0,-8.3877291970594,-12.952518845153074,50.961127723195204,316.610945564278,300.63654209544165,232.21687698960972
2022-12-12,284.39,285.74,218.93,250.78,35576856.6,-10.841686759400034,-12.530352428002468,42.57949938008913,314.0293398558749,299.64928383612596,232.4015846812554
2022-12-19,250.77,253.68,236.46,243.11,15325551.24,-13.252602949160973,-12.674802532234171,45.83724118029003,311.24818927329164,298.5296940571928,232.5081360774618
2022-12-26,243.11,250.0,241.28,244.36,8240278.55,-14.890755485877776,-13.117993122962893,44.51629591308846,308.6251230272802,297.45702684813944,232.62606507171594
2023-01-02,244.35,277.0,240.4,274.7,9953422.67,-13.584228208537638,-13.211240140077843,48.29011261493956,307.2947260458182,297.00639265312674,233.04471119040534
2023-01-09,274.7,315.3,270.07,302.2,14206528.04,-10.212057513088439,-12.611403614679963,53.85306961212432,307.0949328675509,297.1092363629658,233.732823516869
2023-01-16,302.2,312.0,281.1,303.19,13255352.58,-7.3746923526870205,-11.564061362281375,55.03686305213023,306.94179824529397,297.2296475240952,234.42393970078075
2023-01-23,303.19,324.08,292.8,317.12,12014909.46,-3.95641831131627,-10.042532752088354,56.52736161488724,307.3409434121452,297.6235158899547,235.24678607191726
2023-01-30,317.13,338.18,300.88,327.94,12881853.69,-0.3700620873213438,-8.108038619134952,52.501895375284306,308.1487495528454,298.2238423079754,236.1691066085151
2023-02-06,327.93,336.01,301.41,312.26,9674932.87,1.1931521860344674,-6.247800458101068,45.484569764551296,308.30997506057696,298.50178602464916,236.92622992584333
2023-02-13,312.26,328.1,282.38,311.25,20886472.57,2.3237257371134206,-4.53349521905817,57.870956081691666,308.42527015624063,298.7542259053492,237.66576992658122
2023-02-20,311.27,319.59,295.07,308.42,9016570.47,2.957266545085645,-3.0353428662294073,60.4578711352372,308.42506348344693,298.94562737256996,238.36979211636648
2023-02-27,308.42,309.32,285.0,288.58,7385078.78,1.837251320048665,-2.060824028973793,45.01698153258331,307.64682569978237,298.7403674245983,238.86939617491012
2023-03-06,288.59,294.17,264.51,288.04,13153649.94,0.895732254050472,-1.46951277236894,48.87365328109697,306.8779305743007,298.52847896074485,239.35865591446327
2023-03-13,288.04,345.77,285.99,335.81,20278918.49,3.9585793418974617,-0.3838943495156598,62.02928380970202,308.0125215321713,299.2667269021162,240.31837078098604
2023-03-20,335.8,339.5,316.0,328.28,11225517.59,5.712450087738887,0.8353745379352495,70.64464571124134,308.8073246093411,299.8412471614802,241.19361087271753
2023-03-27,328.28,329.65,305.46,313.57,8514255.66,5.8480189047059525,1.8379034112893902,68.09078771695594,308.9940961932885,300.1131036533321,241.9137739486109
2023-04-03,313.57,316.92,297.43,312.6,5216164.32,5.810210782333058,2.6323648854981236,67.54602488943743,309.13550418570856,300.3603689275235,242.61711948146055
2023-04-10,312.62,351.6,311.56,347.85,8507845.74,8.526341617712376,3.811160231940974,68.34528765611678,310.65371970783764,301.30075766163196,243.6642128199535
2023-04-17,347.86,350.6,315.14,330.38,9382228.85,9.1635798321239,4.88164415197756,57.44163937889511,311.4272993271381,301.8765842425898,244.52705647348628
2023-04-24,330.38,345.07,317.49,336.84,11370648.62,10.073739916553166,5.920063304892681,58.63662029669934,312.42387582411305,302.56892910907317,245.4455932249939
2023-05-01,336.85,338.34,318.96,320.97,8308409.65,9.406044940917354,6.617259632097616,50.97839898348159,312.75901794865763,302.9333067504777,246.1970798595711
2023-05-08,320.97,321.96,301.0,311.92,6358812.57,8.053793379482897,6.904566381574672,45.89188634731767,312.72611528400444,303.1112610722504,246.85103926395348
2023-05-15,311.91,316.4,305.55,306.36,4080290.51,6.459023143265142,6.815457733912766,48.404197771286384,312.47646370423956,303.1755925361662,247.44316822650123
2023-05-22,306.35,315.64,301.25,314.36,4835320.03,5.774128819809448,6.607191951092103,50.81052905916081,312.55032787270073,303.3970659512916,248.1090073486256
2023-05-29,314.36,317.72,303.2,305.23,4664442.54,4.443409576990234,6.17443547627173,49.195054251829426,312.2632561914184,303.43336167502844,248.67737543470895
2023-06-05,305.23,305.23,225.0,235.19,21599258.94,-2.237050337776793,4.492138313462027,39.25105697604187,309.24077555646085,302.0820079784932,248.54317269406508
2023-06-12,235.19,252.97,220.0,244.01,26941768.77,-6.741945708744993,2.2453215090206227,41.42150177298055,306.68270592679573,300.93206722644385,248.49806649810427
2023-06-19,244.01,257.19,229.0,238.97,16919352.1,-10.596642130913835,-0.323071218966269,27.363253856942492,304.0273056943724,299.70509559819743,248.40325986628235
2023-06-26,238.96,249.54,221.2,246.77,12585129.55,-12.873721753628331,-2.8332013258986812,30.970724191063184,301.7819211573382,298.65687588338164,248.3870085243293
2023-07-03,246.78,257.68,230.51,233.91,9808539.92,-15.536918361126823,-5.3739447329443095,31.24058025621703,299.1202771903838,297.3747595292553,248.24295868826636
2023-07-10,233.91,261.38,231.0,241.91,15935446.69,-16.808232872857843,-7.660802360927017,33.886482790061535,296.87673690840796,296.276447459369,248.17994417395528
